OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025BKL,2026-05-28T12:02:50.971776,14.41209626,.0074966,98.8421,67.0799,225.6206,133.8827,0,U,31206,999,231,.46183E-3,.1492E-4,0
FENGYUN 1C DEB,1999-025BKN,2026-05-28T22:42:29.467296,14.66541255,.0014824,99.2500,318.0568,119.0670,33.6641,0,U,31208,999,72926,.28432E-2,.1577E-3,0
FENGYUN 1C DEB,1999-025BKP,2026-05-27T00:36:14.068512,14.46515249,.00230425,98.8833,254.6292,204.9017,155.1064,0,U,31209,999,67195,.24780996E-2,.8914E-4,0
FENGYUN 1C DEB,1999-025BKQ,2026-05-28T22:34:06.570912,14.12215968,.0017863,98.7216,150.4368,46.1976,343.5782,0,U,31210,999,98327,.34127E-3,.585E-5,0
FENGYUN 1C DEB,1999-025BKR,2026-05-28T08:23:12.640704,14.20752662,.0048524,98.6540,185.9099,329.1504,30.6824,0,U,31211,999,65658,.8755E-3,.1868E-4,0
FENGYUN 1C DEB,1999-025BKS,2026-05-26T21:30:46.503648,14.13943140,.0075251,99.1999,188.2293,69.4588,291.4638,0,U,31212,999,97992,.11135E-2,.2125E-4,0
FENGYUN 1C DEB,1999-025BKV,2026-05-28T20:07:34.495680,14.34691383,.0067326,99.0584,6.0422,196.1346,163.7694,0,U,31215,999,98921,.77544E-3,.2204E-4,0
FENGYUN 1C DEB,1999-025BKX,2026-05-28T23:46:20.747424,14.18001876,.0099711,98.6370,157.3810,40.2526,320.5979,0,U,31217,999,98718,.65237E-3,.1361E-4,0
FENGYUN 1C DEB,1999-025BKY,2026-05-28T08:00:26.800128,14.84652692,.0012029,98.8398,279.8180,223.4271,136.5994,0,U,31218,999,99545,.57335E-2,.48822E-3,0
FENGYUN 1C DEB,1999-025BKZ,2026-05-29T00:36:17.496000,14.14710387,.0079831,99.2732,170.3236,69.1200,291.8496,0,U,31219,999,97934,.13227E-2,.2579E-4,0
FENGYUN 1C DEB,1999-025BLC,2026-05-28T05:02:11.633568,15.01249349,.01549783,98.5837,240.5530,242.4655,116.0747,0,U,31222,999,2478,.64993254E-3,.10734E-3,0
FENGYUN 1C DEB,1999-025BLD,2026-05-29T03:30:17.582112,13.78865046,.0234299,99.0253,32.2623,315.9026,42.3651,0,U,31223,999,95034,.27479E-2,.3393E-4,0
FENGYUN 1C DEB,1999-025BLE,2026-05-26T19:09:31.279680,14.29301321,.01579428,98.3810,137.3511,36.1637,84.8125,0,U,31224,999,71608,.39679714E-3,.1111E-4,0
FENGYUN 1C DEB,1999-025BLF,2026-05-29T05:01:49.986912,14.18862614,.0087176,98.9781,229.5102,232.9107,152.0938,0,U,31225,999,98196,.13911E-2,.2962E-4,0
FENGYUN 1C DEB,1999-025BLG,2026-05-24T06:12:53.816544,14.26950275,.01281967,98.3561,141.8114,78.0874,283.4648,0,U,31226,999,64371,.22816492E-3,.564E-5,0
FENGYUN 1C DEB,1999-025BLJ,2026-05-29T00:19:21.254016,14.37486796,.0076989,98.8697,70.9905,313.8732,106.5251,0,U,31228,999,99972,.47934E-3,.1436E-4,0
FENGYUN 1C DEB,1999-025BLK,2026-05-29T03:55:36.761952,14.22893445,.0054889,98.8564,230.3595,175.6194,184.5475,0,U,31229,999,98464,.1465E-2,.33E-4,0
FENGYUN 1C DEB,1999-025BLM,2026-05-26T07:29:34.081728,14.83837351,.01254654,98.8690,327.4774,306.6281,52.3443,0,U,31231,999,65455,.16755678E-2,.15934E-3,0
FENGYUN 1C DEB,1999-025BLQ,2026-05-21T05:02:01.969728,14.08174866,.00746483,98.7938,136.0872,137.0365,223.6667,0,U,31234,999,74964,.21566392E-3,.335E-5,0
FENGYUN 1C DEB,1999-025BLR,2026-05-28T15:42:44.872128,14.22156218,.0163307,98.4564,295.0408,254.9756,103.3299,0,U,31235,999,65537,.13406E-2,.3361E-4,0
FENGYUN 1C DEB,1999-025BLS,2026-05-28T16:29:49.467840,13.88192094,.030529,98.5448,94.9375,309.3843,48.0636,0,U,31236,999,63339,.35767E-2,.6157E-4,0
FENGYUN 1C DEB,1999-025BLT,2026-05-28T23:21:14.685696,14.31878677,.0087478,98.4580,148.5699,212.6796,146.8958,0,U,31237,999,99659,.36853E-3,.986E-5,0
FENGYUN 1C DEB,1999-025BLV,2026-05-28T22:55:00.037056,14.10088198,.0051032,98.7663,144.5767,85.8990,303.9513,0,U,31239,999,98368,.30591E-3,.504E-5,0
FENGYUN 1C DEB,1999-025BLW,2026-05-27T18:35:20.651712,14.09780933,.00435099,98.7507,152.6429,266.8240,273.4975,0,U,31240,999,24436,.46129514E-3,.774E-5,0
FENGYUN 1C DEB,1999-025BLX,2026-05-28T21:54:12.310272,14.39268646,.006671,99.2558,313.6457,53.7104,307.0218,0,U,31241,999,73,.43124E-3,.1322E-4,0
FENGYUN 1C DEB,1999-025BLZ,2026-05-28T08:16:58.176192,14.07580874,.0066363,98.7301,188.1922,60.2085,300.5662,0,U,31243,999,71651,.62287E-3,.103E-4,0
FENGYUN 1C DEB,1999-025BMA,2026-05-25T21:34:39.730080,14.06481771,.01027921,99.0105,213.9796,77.8040,283.4619,0,U,31244,999,59947,.46159685E-3,.757E-5,0
FENGYUN 1C DEB,1999-025BMC,2026-05-14T08:58:10.817184,14.08357057,.01433343,98.8074,342.7965,274.5659,83.9151,0,U,31246,999,63900,.1033438E-2,.1899E-4,0
FENGYUN 1C DEB,1999-025BMD,2026-05-29T04:42:37.802304,14.05465556,.0058853,99.3539,47.7261,325.5025,188.3738,0,U,31247,999,97873,.49971E-3,.776E-5,0
FENGYUN 1C DEB,1999-025BME,2026-05-29T02:40:36.147072,13.93043521,.0110123,99.2415,211.4852,217.1003,172.8014,0,U,31248,999,97154,.71242E-3,.928E-5,0
FENGYUN 1C DEB,1999-025BMG,2026-05-18T20:10:41.916288,14.03608987,.01317061,98.3801,341.7241,212.5325,146.7677,0,U,31250,999,97721,.81874485E-3,.1348E-4,0
FENGYUN 1C DEB,1999-025BMJ,2026-05-26T07:37:13.218240,14.40745503,.021278,98.3040,165.6086,36.5685,324.9819,0,U,31252,999,99576,.46876325E-3,.1911E-4,0
FENGYUN 1C DEB,1999-025BMK,2026-05-26T11:12:03.863232,14.03805810,.02887413,99.0528,216.2291,353.2140,6.5153,0,U,31253,999,71309,.14065408E-3,.272E-5,0
FENGYUN 1C DEB,1999-025BML,2026-05-29T02:22:55.344288,14.36855453,.0151514,98.4360,200.7297,63.4779,328.1715,0,U,31254,999,99919,.45791E-3,.1498E-4,0
FENGYUN 1C DEB,1999-025BMM,2026-05-27T19:16:17.461632,14.10056693,.02688594,99.3156,335.9031,240.6552,116.7519,0,U,31255,999,99141,.3472227E-3,.805E-5,0
FENGYUN 1C DEB,1999-025BMN,2026-05-28T19:52:02.725248,14.05603118,.0303515,98.6700,354.4109,4.1317,356.2253,0,U,31256,999,67327,.2942E-2,.7216E-4,0
FENGYUN 1C DEB,1999-025BMR,2026-05-29T05:21:02.460960,14.16061991,.0064821,99.0007,235.0837,83.5019,333.3451,0,U,31259,999,97939,.15932E-2,.3167E-4,0
FENGYUN 1C DEB,1999-025BMS,2026-05-28T04:51:53.315424,14.37320344,.00464568,98.9494,56.7922,159.6797,356.8269,0,U,31260,999,99584,.70828674E-3,.2093E-4,0
FENGYUN 1C DEB,1999-025BMT,2026-05-28T15:22:25.354272,14.41138838,.0051801,99.0318,116.1491,99.3932,261.3117,0,U,31261,999,99753,.98293E-3,.3172E-4,0
FENGYUN 1C DEB,1999-025BMU,2026-05-27T04:40:17.541408,14.19282679,.00524484,98.9951,238.0574,346.6329,42.9942,0,U,31262,999,98055,.12096293E-2,.2527E-4,0
FENGYUN 1C DEB,1999-025BMW,2026-05-28T11:56:21.249024,14.18974949,.0001358,99.1060,55.0090,73.7772,107.4375,0,U,31264,999,98793,.50607E-3,.1009E-4,0
FENGYUN 1C DEB,1999-025BMY,2026-05-28T22:44:01.097952,14.22564684,.0130221,99.2696,145.5375,167.8531,222.5398,0,U,31266,999,99583,.21895E-3,.485E-5,0
FENGYUN 1C DEB,1999-025BNA,2026-05-26T09:16:09.001056,14.06786006,.00507565,98.7333,188.1246,81.3069,279.3845,0,U,31268,999,64347,.61628485E-3,.995E-5,0
FENGYUN 1C DEB,1999-025BNB,2026-05-29T03:46:12.859392,14.45960402,.0235085,98.1652,26.1250,124.3289,35.0570,0,U,31269,999,98904,.15665E-2,.782E-4,0
FENGYUN 1C DEB,1999-025BNE,2026-05-29T03:10:57.656064,14.23328027,.010621,99.0740,31.2524,354.5594,5.4421,0,U,31272,999,99370,.48149E-3,.1109E-4,0
FENGYUN 1C DEB,1999-025BNG,2026-05-28T07:52:22.587744,13.85999631,.0239763,99.0141,326.5018,20.6547,340.4105,0,U,31274,999,96514,.47492E-3,.642E-5,0
FENGYUN 1C DEB,1999-025BNH,2026-05-29T01:57:48.905856,14.02828068,.0102305,98.9257,194.2726,246.6247,112.4132,0,U,31275,999,97832,.76603E-3,.1197E-4,0
FENGYUN 1C DEB,1999-025BNM,2026-05-28T06:42:59.847840,14.26736686,.0074446,98.5133,157.0798,51.5650,309.2182,0,U,31279,999,99603,.51451E-3,.124E-4,0
FENGYUN 1C DEB,1999-025BNP,2026-05-28T16:57:09.961056,15.30978806,.0086027,98.3992,308.7472,238.2036,121.0803,0,U,31281,999,2243,.14148E-2,.47644E-3,0
FENGYUN 1C DEB,1999-025BNQ,2026-05-25T06:42:04.819680,14.43727210,.01275706,99.2250,81.0694,163.6176,196.9194,0,U,31282,999,99480,.10706057E-3,.345E-5,0
FENGYUN 1C DEB,1999-025BNS,2026-05-26T00:48:37.472256,13.98256418,.01415898,99.7231,255.0826,336.5435,22.9310,0,U,31284,999,97458,.35343912E-3,.499E-5,0
FENGYUN 1C DEB,1999-025BNT,2026-05-29T04:53:20.181120,14.26291059,.0200438,98.5376,130.3659,57.0521,8.1107,0,U,31285,999,99686,.31267E-3,.882E-5,0
FENGYUN 1C DEB,1999-025BNU,2026-05-26T06:26:15.589536,14.24815007,.00745977,100.8582,80.1592,193.7753,166.1384,0,U,31286,999,66361,.18338249E-2,.4343E-4,0
FENGYUN 1C DEB,1999-025BNV,2026-05-29T03:20:25.541664,14.29252370,.0025488,99.3933,222.9495,301.1360,58.7320,0,U,31287,999,99076,.15172E-2,.3822E-4,0
FENGYUN 1C DEB,1999-025BNW,2026-05-28T11:43:52.489344,15.37423413,.0004397,98.7362,335.9122,133.4276,255.5193,0,U,31288,999,35,.869E-2,.332768E-2,0
FENGYUN 1C DEB,1999-025BPB,2026-05-28T05:59:03.649056,14.30885951,.0127558,98.4199,155.9153,112.4026,249.0728,0,U,31293,999,67625,.7723E-4,.179E-5,0
FENGYUN 1C DEB,1999-025BPC,2026-05-29T04:40:29.271072,14.15616525,.0098488,98.5520,142.9805,218.7534,140.6548,0,U,31294,999,99222,.34838E-3,.673E-5,0
FENGYUN 1C DEB,1999-025BPD,2026-05-29T03:27:36.150624,13.96894132,.0078454,98.3279,323.2790,141.3858,219.2954,0,U,31295,999,97840,.10129E-3,.107E-5,0
FENGYUN 1C DEB,1999-025BPE,2026-05-29T01:28:27.146784,14.84159201,.0021067,99.0623,89.7572,55.2160,305.1029,0,U,31296,999,99821,.60835E-2,.51341E-3,0
FENGYUN 1C DEB,1999-025BPF,2026-05-28T09:25:02.083008,14.57707191,.0137106,98.9584,302.6604,336.6449,52.1241,0,U,31297,999,1728,.1905E-3,.926E-5,0
FENGYUN 1C DEB,1999-025BPJ,2026-05-29T02:24:18.180288,14.15963648,.0058134,99.5354,245.0340,312.3675,168.0031,0,U,31300,999,98542,.11663E-2,.2287E-4,0
FENGYUN 1C DEB,1999-025BPL,2026-05-29T02:46:33.036960,14.28649288,.0025298,99.3994,208.9904,296.0866,93.6450,0,U,31302,999,98747,.13127E-2,.326E-4,0
FENGYUN 1C DEB,1999-025BPM,2026-05-27T23:56:25.022112,14.11097377,.00119892,98.6938,164.0253,49.0655,311.1553,0,U,31303,999,98663,.9320943E-4,.125E-5,0
FENGYUN 1C DEB,1999-025BPP,2026-05-29T05:24:52.126848,14.31184045,.001588,98.8442,238.4243,311.9996,74.6481,0,U,31311,999,98616,.15952E-2,.4174E-4,0
FENGYUN 1C DEB,1999-025BPQ,2026-05-28T10:57:29.280096,14.01118590,.0059403,98.8742,134.3824,131.4563,19.8471,0,U,31312,999,97480,.15065E-3,.187E-5,0
FENGYUN 1C DEB,1999-025BPR,2026-05-26T04:45:53.678880,14.22497701,.00461226,99.0095,58.7379,71.0240,289.5927,0,U,31313,999,99400,.24797798E-3,.513E-5,0
FENGYUN 1C DEB,1999-025BPS,2026-05-27T17:22:37.987392,14.05083560,.00770803,98.8308,142.2996,251.5314,107.7465,0,U,31314,999,63145,.10998838E-3,.138E-5,0
FENGYUN 1C DEB,1999-025BPX,2026-05-28T11:12:09.696096,13.75887446,.0169978,98.8157,40.0891,2.4884,180.0028,0,U,31319,999,95980,.14327E-3,.114E-5,0
FENGYUN 1C DEB,1999-025BPZ,2026-05-19T10:28:18.696000,14.13913904,.00309374,98.7163,219.5127,90.4298,270.0420,0,U,31321,999,59612,.85370465E-4,.12E-5,0
FENGYUN 1C DEB,1999-025BQA,2026-05-28T22:48:05.055264,13.73078124,.0237175,98.5454,200.2483,282.2424,202.0839,0,U,31322,999,64570,.22856E-3,.219E-5,0
FENGYUN 1C DEB,1999-025BQB,2026-05-28T22:16:24.115296,14.28753284,.002892,99.4052,205.3703,321.5175,38.3942,0,U,31323,999,66367,.13601E-2,.339E-4,0
FENGYUN 1C DEB,1999-025BQC,2026-05-28T15:50:54.828384,14.14799825,.0049475,99.1315,78.8482,191.6650,168.3380,0,U,31324,999,98846,.11794E-3,.183E-5,0
FENGYUN 1C DEB,1999-025BQD,2026-05-27T00:06:10.217952,14.18139722,.00716243,98.9909,248.0825,112.3667,248.5118,0,U,31325,999,62119,.17440797E-2,.3629E-4,0
FENGYUN 1C DEB,1999-025BQF,2026-05-28T07:34:51.099744,15.19690068,.0072833,98.9693,184.8525,173.9933,186.2188,0,U,31327,999,2622,.14628E-2,.33551E-3,0
FENGYUN 1C DEB,1999-025BQG,2026-05-28T08:42:43.850592,14.29026821,.0105466,98.5050,122.8965,86.6819,274.6421,0,U,31328,999,99842,.88388E-4,.195E-5,0
FENGYUN 1C DEB,1999-025BQH,2026-05-28T06:20:43.061856,14.70305948,.0050239,98.9044,154.1545,291.0161,68.5673,0,U,31329,999,5060,.12881E-2,.7877E-4,0
FENGYUN 1C DEB,1999-025BQK,2026-05-27T07:11:26.024064,14.00756834,.00544141,98.8687,173.3606,84.4411,276.2957,0,U,31331,999,66174,.1615576E-3,.202E-5,0
FENGYUN 1C DEB,1999-025BQL,2026-05-28T23:27:17.247744,14.12379676,.0047372,98.7009,159.4864,268.5043,120.1541,0,U,31332,999,98332,.82552E-3,.1495E-4,0
FENGYUN 1C DEB,1999-025BQM,2026-05-27T18:24:27.035712,14.27117596,.00958362,98.4195,161.2452,257.8997,101.1433,0,U,31333,999,98959,.49258024E-3,.1218E-4,0
FENGYUN 1C DEB,1999-025BQQ,2026-05-28T02:30:43.887168,14.39035149,.0091828,98.4388,205.8879,341.5307,47.7885,0,U,31336,999,169,.23310593E-3,.71E-5,0
FENGYUN 1C DEB,1999-025BQS,2026-05-27T08:57:56.590560,14.22542143,.00722036,98.7116,350.3798,353.3808,6.6409,0,U,31338,999,66011,.22234204E-2,.5057E-4,0
FENGYUN 1C DEB,1999-025BQT,2026-05-26T19:45:17.068608,14.12719763,.00735258,98.7027,163.9018,213.6784,145.9705,0,U,31339,999,98008,.7345966E-3,.1355E-4,0
FENGYUN 1C DEB,1999-025BQV,2026-05-29T03:57:35.917056,14.55111343,.0052456,99.5380,218.8165,207.6865,180.0902,0,U,31341,999,52,.1408E-2,.6136E-4,0
FENGYUN 1C DEB,1999-025BQW,2026-05-27T03:09:49.974624,14.36928128,.01132232,98.9584,114.9026,93.2506,268.1639,0,U,31342,999,259,.12723876E-3,.356E-5,0
FENGYUN 1C DEB,1999-025BQZ,2026-05-12T06:00:12.763872,14.12986704,.0068355,98.0868,136.6213,7.8398,352.3828,0,U,31345,999,97627,.91998E-3,.1716E-4,0
FENGYUN 1C DEB,1999-025BRA,2026-05-27T17:45:33.580800,15.17457051,.00970499,98.8757,147.1539,180.2733,179.8460,0,U,31346,999,1998,.72196533E-3,.16267E-3,0
FENGYUN 1C DEB,1999-025BRC,2026-05-27T08:51:37.219392,14.35247980,.00324975,99.1377,112.6860,306.8333,208.1151,0,U,31348,999,98624,.12676611E-2,.3602E-4,0
FENGYUN 1C DEB,1999-025BRD,2026-05-21T07:38:37.719168,14.05472253,.007049,99.2622,179.3201,161.5327,198.8422,0,U,31349,999,65178,.83094E-3,.1334E-4,0
FENGYUN 1C DEB,1999-025BRE,2026-05-28T05:13:20.539776,14.35347702,.0065837,98.9710,331.6536,358.9550,1.1486,0,U,31350,999,72641,.37604E-3,.1057E-4,0
FENGYUN 1C DEB,1999-025BRF,2026-05-18T04:39:31.451328,14.07137405,.00919572,98.8085,125.8866,331.7802,27.8401,0,U,31351,999,63575,.13681313E-3,.194E-5,0
FENGYUN 1C DEB,1999-025BRH,2026-05-22T01:22:16.781088,14.30467262,.0225951,99.0001,77.8478,321.7679,36.7662,0,U,31353,999,98876,.29309E-3,.951E-5,0
FENGYUN 1C DEB,1999-025BRM,2026-05-29T00:59:59.932032,14.18548103,.0050166,98.5886,179.9847,168.4451,221.6508,0,U,31357,999,99076,.45496E-4,.53E-6,0
FENGYUN 1C DEB,1999-025BRP,2026-05-28T02:46:12.596448,14.23199344,.00741096,99.0726,256.5581,174.1651,186.0407,0,U,31359,999,968,.3427015E-2,.7931E-4,0
FENGYUN 1C DEB,1999-025BRR,2026-05-28T16:06:51.766272,14.17841316,.0044107,98.5719,123.0141,310.1625,49.5692,0,U,31361,999,98929,.12149E-3,.208E-5,0
FENGYUN 1C DEB,1999-025BRS,2026-05-29T05:04:34.833792,14.17496340,.0017713,98.6614,144.2759,338.8940,21.1502,0,U,31362,999,98948,.15287E-3,.267E-5,0
FENGYUN 1C DEB,1999-025BRU,2026-05-28T15:29:21.901632,14.16452900,.0089735,99.2674,279.8061,40.0985,320.6765,0,U,31364,999,97238,.24858E-2,.5098E-4,0
FENGYUN 1C DEB,1999-025BRV,2026-05-28T04:41:58.154208,14.43919680,.00415373,98.6680,241.1015,85.7340,274.8595,0,U,31365,999,99029,.19611952E-2,.6722E-4,0
FENGYUN 1C DEB,1999-025BRX,2026-05-29T04:51:19.228032,14.48188385,.0096422,98.7351,54.1163,231.1575,283.9312,0,U,31367,999,869,.3557E-3,.1354E-4,0
FENGYUN 1C DEB,1999-025BRZ,2026-05-28T19:05:08.181312,14.19601974,.0055153,98.6364,130.8030,175.2914,304.7441,0,U,31369,999,66697,.20676E-3,.4E-5,0
FENGYUN 1C DEB,1999-025BSA,2026-05-28T23:16:30.402912,14.09919412,.0033941,98.7573,149.4891,181.3505,178.7579,0,U,31370,999,98650,.27086E-3,.437E-5,0
FENGYUN 1C DEB,1999-025BSB,2026-05-28T07:30:48.358080,14.04911507,.0079431,98.7450,180.4692,139.1149,221.6014,0,U,31371,999,98085,.79296E-3,.1269E-4,0
FENGYUN 1C DEB,1999-025BSC,2026-05-28T11:09:48.788064,14.27850161,.0030817,99.3771,156.4968,322.3779,37.5244,0,U,31372,999,98229,.14464E-2,.3547E-4,0
FENGYUN 1C DEB,1999-025BSE,2026-05-20T15:41:28.074624,14.36262819,.01388735,99.6336,295.4784,247.9321,110.7064,0,U,31374,999,98332,.14943539E-2,.4818E-4,0
FENGYUN 1C DEB,1999-025BSG,2026-05-28T05:53:40.804224,14.65145632,.0048785,98.8373,81.3308,112.4064,248.2315,0,U,31376,999,575,.19305E-2,.10518E-3,0
FENGYUN 1C DEB,1999-025BSJ,2026-05-28T13:56:35.718144,13.80387785,.0168873,100.7493,65.1522,137.3203,224.1206,0,U,31378,999,96525,.72415E-3,.789E-5,0
FENGYUN 1C DEB,1999-025BSM,2026-05-26T00:24:15.829632,14.37692467,.01950372,98.4793,232.3389,261.1673,96.7387,0,U,31381,999,99760,.26111425E-3,.925E-5,0
FENGYUN 1C DEB,1999-025BSP,2026-05-28T10:03:49.279968,14.06079134,.0108084,99.0477,215.3479,212.7182,211.3218,0,U,31383,999,97711,.80812E-3,.1353E-4,0
FENGYUN 1C DEB,1999-025BSQ,2026-05-28T20:24:54.273024,13.87955122,.0431867,98.4702,104.7762,301.2881,81.6125,0,U,31384,999,95341,.18601E-2,.4623E-4,0
FENGYUN 1C DEB,1999-025BSR,2026-05-27T13:32:32.680032,14.44227009,.01322384,98.9517,251.3495,281.9239,91.5352,0,U,31385,999,1009,.11728258E-3,.392E-5,0
FENGYUN 1C DEB,1999-025BSS,2026-05-28T22:52:53.118048,13.86919296,.019641,98.4349,152.6071,184.0892,175.8671,0,U,31386,999,96179,.14927E-2,.1994E-4,0
FENGYUN 1C DEB,1999-025BST,2026-05-29T03:19:03.687168,14.13768924,.0242289,99.1485,36.8066,60.2148,302.2883,0,U,31387,999,98662,.27869E-3,.65E-5,0
FENGYUN 1C DEB,1999-025BSU,2026-05-28T10:34:21.961344,14.07515329,.0048129,98.8187,137.3285,92.8917,59.5721,0,U,31388,999,98786,.17912E-3,.262E-5,0
FENGYUN 1C DEB,1999-025BSV,2026-05-28T08:25:36.080256,14.69060535,.002658,99.0436,335.3097,38.4582,82.2387,0,U,31389,999,98937,.44262E-2,.2616E-3,0
FENGYUN 1C DEB,1999-025BSW,2026-05-24T23:20:26.767392,14.45726874,.0110121,98.8530,318.3464,157.7891,353.4925,0,U,31410,999,105,.55039E-3,.2049E-4,0
FENGYUN 1C DEB,1999-025BSX,2026-05-28T10:11:39.276096,14.28340415,.0102451,98.6449,213.3106,127.0813,250.5908,0,U,31411,999,96859,.52962E-3,.1356E-4,0
FENGYUN 1C DEB,1999-025BSY,2026-05-28T06:14:07.975392,14.10757218,.0079776,98.5594,89.1188,219.5598,139.9735,0,U,31412,999,63339,.10762E-2,.1942E-4,0
FENGYUN 1C DEB,1999-025BTB,2026-05-24T09:16:34.471776,14.31765660,.00617897,99.6565,119.3071,333.0878,26.7101,0,U,31415,999,65157,.82137792E-3,.2187E-4,0
FENGYUN 1C DEB,1999-025BTC,2026-05-28T10:30:53.161056,14.41001741,.013422,99.0258,213.1174,118.9114,242.5613,0,U,31416,999,67920,.35366E-3,.1213E-4,0
FENGYUN 1C DEB,1999-025BTF,2026-05-19T06:25:03.419616,14.73975219,.0039563,98.7888,330.2887,66.7113,293.8250,0,U,31419,999,67346,.10087E-2,.6654E-4,0
FENGYUN 1C DEB,1999-025BTG,2026-05-29T03:53:41.590752,14.41380722,.0134877,97.5429,32.7636,171.6525,340.2026,0,U,31420,999,67405,.36477E-3,.1278E-4,0
FENGYUN 1C DEB,1999-025BTJ,2026-05-26T19:04:15.252672,14.09830400,.00340983,98.7664,144.4321,190.6373,294.4736,0,U,31422,999,97987,.3116837E-3,.508E-5,0
FENGYUN 1C DEB,1999-025BTK,2026-05-26T09:38:59.019072,14.23087640,.00376269,98.6015,128.2848,77.5418,282.9967,0,U,31423,999,99310,.12686523E-3,.246E-5,0
FENGYUN 1C DEB,1999-025BTL,2026-05-22T13:03:44.236800,14.08487620,.0093354,98.4565,181.7871,8.5376,351.7357,0,U,31424,999,65434,.17222E-3,.267E-5,0
FENGYUN 1C DEB,1999-025BTN,2026-05-28T04:40:26.769792,13.91151375,.03228747,98.5959,298.5472,87.0212,87.6284,0,U,31426,999,95886,.15939085E-2,.3027E-4,0
FENGYUN 1C DEB,1999-025BTP,2026-05-28T19:07:09.787584,14.62901737,.0029643,98.6767,270.7284,220.2159,139.6848,0,U,31427,999,99320,.30371E-2,.15611E-3,0
FENGYUN 1C DEB,1999-025BTQ,2026-05-25T22:10:03.263232,14.42972951,.00637948,99.0526,132.2925,30.0002,25.9147,0,U,31428,999,99877,.63952395E-3,.2143E-4,0
FENGYUN 1C DEB,1999-025BTR,2026-05-28T23:04:23.252736,14.23265207,.0012446,98.6678,200.4842,296.6270,185.8481,0,U,31429,999,98331,.89652E-3,.1988E-4,0
FENGYUN 1C DEB,1999-025BTS,2026-05-28T11:02:19.768992,14.26358799,.0025127,98.7257,215.9478,273.6563,101.2446,0,U,31430,999,98494,.89055E-3,.2103E-4,0
FENGYUN 1C DEB,1999-025BTT,2026-05-24T02:15:30.970944,14.03819549,.01347624,98.5315,27.4136,359.5486,0.5540,0,U,31431,999,96809,.93289963E-3,.1553E-4,0
FENGYUN 1C DEB,1999-025BTV,2026-05-28T06:05:57.670944,14.27314241,.0093595,98.4058,50.1872,261.5763,226.3311,0,U,31433,999,97926,.19477E-2,.4955E-4,0
FENGYUN 1C DEB,1999-025BTX,2026-05-27T23:57:54.668160,14.53760390,.01490307,99.0446,338.0167,39.6140,321.5831,0,U,31435,999,728,.1483459E-3,.66E-5,0
FENGYUN 1C DEB,1999-025BTY,2026-05-29T03:16:18.295968,15.17585460,.0028818,98.8760,32.0599,54.9977,98.9579,0,U,31436,999,99394,.70606E-2,.146028E-2,0
FENGYUN 1C DEB,1999-025BTZ,2026-05-27T04:58:46.445664,14.45012926,.00165362,98.8569,240.0149,123.7259,236.5510,0,U,31437,999,98898,.22949308E-2,.7984E-4,0
FENGYUN 1C DEB,1999-025BUB,2026-05-28T07:04:14.030976,13.95949114,.0138824,98.9149,154.0408,64.1416,312.7847,0,U,31439,999,65556,.82786E-3,.1187E-4,0
FENGYUN 1C DEB,1999-025BUC,2026-05-27T16:50:05.834688,14.38432454,.00388605,98.7405,243.4722,205.8727,154.0518,0,U,31440,999,98710,.20003971E-2,.6116E-4,0
FENGYUN 1C DEB,1999-025BUD,2026-05-28T22:17:48.850368,14.90945335,.0076198,99.2974,44.1515,168.2393,192.0623,0,U,31441,999,66569,.64759E-2,.68103E-3,0
FENGYUN 1C DEB,1999-025BUE,2026-05-28T12:40:26.936256,14.34316869,.0078105,98.5218,237.1786,236.8631,122.5043,0,U,31442,999,99751,.37289E-3,.104E-4,0
FENGYUN 1C DEB,1999-025BUF,2026-05-25T01:25:46.219008,14.50763392,.01848825,99.2160,264.6867,331.5936,27.5272,0,U,31443,999,69308,.45558878E-3,.2171E-4,0
FENGYUN 1C DEB,1999-025BUG,2026-05-28T20:24:43.733952,14.76163720,.005149,98.9343,112.5491,273.0195,86.5120,0,U,31444,999,99949,.26881E-2,.1897E-3,0
FENGYUN 1C DEB,1999-025BUK,2026-05-26T09:07:32.978784,14.24223131,.02292871,98.9669,196.3545,240.5299,117.2830,0,U,31447,999,67195,.14779458E-3,.393E-5,0
FENGYUN 1C DEB,1999-025BUL,2026-05-28T07:15:14.368032,14.28387881,.0060515,98.4934,160.1668,76.2002,284.5904,0,U,31448,999,66681,.68582E-3,.1706E-4,0
FENGYUN 1C DEB,1999-025BUM,2026-05-28T09:51:27.454752,14.33927730,.0145805,98.5277,209.8851,134.7498,226.5662,0,U,31449,999,1,.24548E-3,.725E-5,0
FENGYUN 1C DEB,1999-025BUP,2026-05-28T08:33:34.055424,14.13846248,.0032755,98.7395,191.9118,98.9837,324.1388,0,U,31451,999,98364,.32425E-3,.574E-5,0
FENGYUN 1C DEB,1999-025BUQ,2026-05-27T04:35:19.856256,14.15418420,.00406,98.6729,134.4959,17.2878,342.9668,0,U,31452,999,98546,.34690578E-3,.639E-5,0
